Year,Tm,MP_SUM,OBPM_SUM,DBMP_SUM,OWS_SUM,DWS_SUM,WS_SUM,WS/48_SUM,3P_SUM,3PA_SUM,2P_SUM,2PA_SUM,FG_SUM,FGA_SUM,FT_SUM,FTA_SUM,ORB_SUM,DRB_SUM,TRB_SUM,STL_SUM,BLK_SUM,TOV_SUM,PTS_SUM,dbpm_tot,obpm_tot,POSS_TOT,pts_per_min,2ft_pct,3fg_pct,ts_pct,dbpm_norm,obpm_norm,off_rat,TEAM,games_tot,wins_tot,losses_tot
2007.0,TOR,19754.0,-11.399999999999999,-10.1,23.5,21.3,44.7,1.598,531.0,1464.0,2501.0,5083.0,3032.0,6547.0,1562.0,1982.0,755.0,2480.0,3235.0,581.0,321.0,1060.0,8157.0,1567.4,2949.6,7716.152,0.41292902703249973,0.492032264410781,0.36270491803278687,0.5497312335222156,0.07934595524956971,0.14931659410752252,105.71331409749315,Toronto,82,47,35
2007.0,UTA,19806.0,-23.9,-7.999999999999999,29.6,19.099999999999998,48.2,0.84,354.0,1056.0,2715.0,5415.0,3069.0,6471.0,1830.0,2462.0,1030.0,2456.0,3486.0,577.0,339.0,1236.0,8322.0,-453.8999999999987,16135.099999999999,7750.432,0.4201757043320206,0.5013850415512465,0.3352272727272727,0.5508135785276691,-0.02291729778854886,0.8146571745935575,107.37465988992614,Utah,82,51,31
2007.0,WAS,19832.0,-19.8,-15.899999999999999,29.7,10.0,39.9,0.957,561.0,1614.0,2509.0,5206.0,3070.0,6820.0,1855.0,2425.0,998.0,2379.0,3377.0,635.0,375.0,1085.0,8556.0,-21750.0,16781.3,7964.3,0.43142396127470756,0.48194391087207067,0.3475836431226766,0.5424115633320654,-1.0967123840258168,0.846172851956434,107.42940371407406,Washington,82,41,41
2008.0,ATL,19855.0,-31.2,-24.099999999999998,21.2,16.8,38.4,1.004,384.0,1078.0,2591.0,5474.0,2975.0,6552.0,1720.0,2227.0,1008.0,2454.0,3462.0,600.0,448.0,1170.0,8054.0,-7622.3,-3356.2999999999975,7684.972,0.40564089649962226,0.47332846181951044,0.3562152133580705,0.5346606690494272,-0.38389826240241753,-0.16904054394359092,104.80194332523268,Atlanta,82,37,45
2008.0,BOS,19755.0,-14.2,21.7,29.4,40.7,70.2,2.156,596.0,1564.0,2390.0,4722.0,2986.0,6286.0,1677.0,2176.0,830.0,2615.0,3445.0,696.0,379.0,1181.0,8245.0,37892.200000000004,11374.2,7585.736,0.41736269298911666,0.5061414654807285,0.38107416879795397,0.5691356593000011,1.9181068084029362,0.5757630979498861,108.69083764581315,Boston,82,66,16
2008.0,CHA,19881.0,-34.9,-15.4,15.200000000000001,15.8,31.2,0.747,529.0,1443.0,2431.0,5111.0,2960.0,6554.0,1510.0,2115.0,892.0,2440.0,3332.0,614.0,402.0,1135.0,7959.0,-10679.3,-12842.199999999999,7719.14,0.4003319752527539,0.47564077479945216,0.3665973665973666,0.531691740373567,-0.5371611085961471,-0.645953422866053,103.10734097321722,Charlotte,82,32,50
2008.0,CHI,19807.0,-74.5,-14.5,12.9,20.7,33.7,-0.037000000000000005,474.0,1305.0,2513.0,5556.0,2987.0,6861.0,1533.0,2029.0,1050.0,2478.0,3528.0,635.0,429.0,1155.0,7981.0,1065.9000000000005,-16815.2,7850.644,0.4029383551269753,0.4523038156947444,0.3632183908045977,0.5146535358329378,0.05381430807290355,-0.8489523905689907,101.66044976692358,Chicago,82,33,49
2008.0,CLE,19853.0,-97.1,-18.400000000000002,19.5,23.3,42.9,0.478,552.0,1544.0,2385.0,5153.0,2937.0,6697.0,1477.0,2061.0,1092.0,2563.0,3655.0,579.0,427.0,1081.0,7903.0,4495.799999999999,-7490.399999999999,7584.596,0.39807585755301467,0.4628371822239472,0.35751295336787564,0.5196716395926269,0.22645444013499216,-0.3772931043167279,104.19803507002878,Cleveland,82,45,37
2008.0,DAL,19731.0,-42.300000000000004,-14.1,31.3,24.0,55.4,1.381,494.0,1403.0,2531.0,5112.0,3025.0,6515.0,1690.0,2075.0,883.0,2643.0,3526.0,490.0,402.0,988.0,8234.0,6439.999999999999,18216.6,7524.7,0.41731285793928335,0.4951095461658842,0.35210263720598717,0.5542541733979537,0.32638994475698135,0.9232476813136687,109.42628942017622,Dallas,82,51,31
2008.0,DEN,19858.0,-38.6,-8.600000000000001,28.0,23.3,51.0,1.073,569.0,1605.0,2738.0,5433.0,3307.0,7038.0,1891.0,2519.0,918.0,2698.0,3616.0,752.0,551.0,1181.0,9074.0,5819.1,11042.500000000002,8399.284,0.456944304562393,0.5039572979937419,0.3545171339563863,0.5569358584693042,0.29303555242219764,0.5560731191459363,108.03301805249114,Denver,82,50,32
2008.0,DET,19729.0,-14.1,14.7,31.099999999999998,30.799999999999997,61.7,2.3209999999999997,487.0,1330.0,2512.0,5221.0,2999.0,6551.0,1507.0,1965.0,974.0,2423.0,3397.0,583.0,472.0,910.0,7992.0,19329.3,16882.799999999996,7343.74,0.40508895534492373,0.48113388239800803,0.3661654135338346,0.538864016397864,0.9797404835521314,0.8557352121242838,108.82738223303113,Detroit,82,59,23
2008.0,GSW,19780.0,-28.8,-8.700000000000001,31.7,15.299999999999999,47.1,1.4100000000000001,761.0,2185.0,2642.0,5221.0,3403.0,7406.0,1538.0,2044.0,1045.0,2496.0,3541.0,744.0,377.0,1063.0,9105.0,-9449.2,21070.7,8315.184,0.4603134479271992,0.5060333269488604,0.3482837528604119,0.5481399963397131,-0.47771486349848336,1.065252780586451,109.4984789272252,Golden State,82,48,34
2008.0,HOU,19731.0,-7.299999999999998,-15.8,20.5,34.199999999999996,54.9,2.792,583.0,1707.0,2420.0,4991.0,3003.0,6698.0,1342.0,1848.0,1002.0,2659.0,3661.0,598.0,420.0,1071.0,7931.0,30031.100000000002,-4120.000000000001,7572.728,0.4019563124018043,0.484872770987778,0.341534856473345,0.5279505586383921,1.5220262531042523,-0.2088084739749633,104.7310823787676,Houston,82,55,27
2008.0,IND,19756.0,-22.6,-6.799999999999999,17.6,20.3,38.1,1.236,755.0,2021.0,2347.0,4972.0,3102.0,6993.0,1568.0,2042.0,904.0,2633.0,3537.0,623.0,412.0,1207.0,8527.0,-1172.6000000000006,-8074.700000000001,8186.312,0.4316157116825268,0.47204344328238135,0.37357743691241957,0.5402662111543082,-0.059354120267260606,-0.40872140109333877,104.16167866555783,Indiana,82,36,46
2008.0,LAC,19808.0,-49.7,-17.3,6.8,16.4,23.3,0.78,350.0,1079.0,2470.0,5366.0,2820.0,6445.0,1702.0,2178.0,800.0,2491.0,3291.0,557.0,398.0,1128.0,7692.0,-4368.199999999999,-31101.2,7722.608,0.3883279483037157,0.4603056280283265,0.3243744207599629,0.5194966582560256,-0.2205270597738287,-1.5701332794830372,99.60365721010311,L.A. Clippers,82,23,59
2008.0,LAL,19780.0,-11.5,7.9,34.7,24.9,59.8,2.048,662.0,1751.0,2586.0,5067.0,3248.0,6818.0,1746.0,2270.0,898.0,2722.0,3620.0,654.0,438.0,1118.0,8904.0,10347.2,26088.0,8027.72,0.4501516683518706,0.5103611604499704,0.37806967447173045,0.5695425237949032,0.5231142568250758,1.318907987866532,110.91567717857623,L.A. Lakers,82,57,25
2008.0,MEM,19805.0,-48.4,-23.200000000000003,14.4,10.600000000000001,24.9,0.35400000000000004,620.0,1779.0,2440.0,4958.0,3060.0,6737.0,1517.0,2097.0,848.0,2567.0,3415.0,503.0,386.0,1211.0,8257.0,-17598.3,-11504.9,8014.292,0.41691492047462764,0.49213392496974584,0.3485103991006183,0.5389911850103398,-0.888578641757132,-0.5809088613986367,103.02843969248936,Memphis,82,22,60
2008.0,MIA,19829.0,-54.8,-11.6,4.9,14.3,19.2,0.896,491.0,1373.0,2317.0,4963.0,2808.0,6336.0,1384.0,1903.0,743.0,2342.0,3085.0,589.0,355.0,1151.0,7491.0,-11697.9,-33780.6,7573.708,0.3777800191638509,0.46685472496473907,0.35761107064821557,0.522143163834877,-0.5899389782641585,-1.703595743607847,98.90795895484749,Miami,82,15,67
2008.0,MIL,19857.0,-19.5,-16.7,16.5,7.8,23.9,0.7,452.0,1313.0,2574.0,5432.0,3026.0,6745.0,1452.0,1980.0,1055.0,2363.0,3418.0,544.0,361.0,1172.0,7956.0,-26101.2,-10453.000000000002,7725.28,0.4006647529838344,0.4738586156111929,0.34424980959634427,0.5223077125075497,-1.3144583773983987,-0.5264138590925116,102.98655841600564,Milwaukee,82,26,56
2008.0,MIN,19732.0,-34.3,-8.4,11.4,11.4,22.8,0.504,441.0,1259.0,2635.0,5558.0,3076.0,6817.0,1246.0,1693.0,964.0,2428.0,3392.0,616.0,306.0,1143.0,7839.0,-16112.1,-16548.7,7734.148,0.3972734644232718,0.474091399784095,0.35027799841143764,0.5183207439380475,-0.8165467261301439,-0.8386732211635922,101.35570201139156,Minnesota,82,22,60
2008.0,NJN,19831.0,-67.3,-19.900000000000002,13.7,15.6,29.7,0.412,498.0,1430.0,2358.0,5020.0,2856.0,6450.0,1647.0,2237.0,913.0,2520.0,3433.0,521.0,390.0,1178.0,7857.0,-10237.7,-17085.8,7690.332,0.39619787201855683,0.4697211155378486,0.34825174825174826,0.5284304599772944,-0.5162472895970955,-0.8615702687711159,102.16724063408445,New Jersey,82,34,48
2008.0,NOH,19806.0,-23.099999999999998,3.1000000000000005,32.4,24.5,57.1,1.488,630.0,1621.0,2534.0,5175.0,3164.0,6796.0,1312.0,1707.0,937.0,2494.0,3431.0,637.0,321.0,926.0,8270.0,8742.9,19781.000000000004,7529.252,0.4175502373018277,0.4896618357487923,0.38864898210980875,0.5478940199388372,0.44142684035140867,0.9987377562354843,109.8382681307519,New Orleans,82,56,26
2008.0,NYK,19882.0,-25.7,-24.2,14.6,9.6,24.2,1.086,490.0,1454.0,2477.0,5303.0,2967.0,6757.0,1524.0,2095.0,1029.0,2457.0,3486.0,521.0,213.0,1132.0,7948.0,-21134.7,-12797.0,7773.42,0.3997585755960165,0.46709409768055815,0.33700137551581844,0.5175287805386258,-1.0630067397646112,-0.6436475203701841,102.24585832233431,New York,82,23,59
2008.0,ORL,19781.0,-15.900000000000002,-6.5,31.1,24.9,56.0,1.5590000000000002,801.0,2074.0,2257.0,4372.0,3058.0,6446.0,1650.0,2288.0,768.0,2677.0,3445.0,520.0,333.0,1134.0,8567.0,7115.1,17840.0,7809.568,0.4330923613568576,0.5162397072278133,0.3862102217936355,0.574756598933007,0.3596936454173197,0.901875537131591,109.6987695094018,Orlando,82,52,30
2008.0,PHI,19755.0,-24.7,1.900000000000001,19.7,23.6,43.4,1.134,302.0,952.0,2754.0,5696.0,3056.0,6648.0,1509.0,2137.0,1067.0,2370.0,3437.0,712.0,400.0,1112.0,7923.0,5625.199999999999,-4491.000000000001,7624.732,0.4010630220197418,0.48349719101123595,0.3172268907563025,0.5220550638616392,0.2847481650215135,-0.22733485193621872,103.91184896728174,Philadelphia,82,40,42
2008.0,PHO,19780.0,-6.5,-13.100000000000001,35.9,18.7,54.7,1.56,694.0,1764.0,2698.0,5018.0,3392.0,6782.0,1548.0,1977.0,720.0,2683.0,3403.0,532.0,518.0,1139.0,9026.0,-3445.1999999999994,28669.1,8062.972,0.456319514661274,0.5376644081307294,0.3934240362811791,0.5897896987407016,-0.17417593528816983,1.4493983822042467,111.94383410980467,Phoenix,82,55,27
2008.0,POR,19904.0,-20.1,-4.6000000000000005,21.5,17.7,39.3,0.918,538.0,1426.0,2397.0,5120.0,2935.0,6546.0,1412.0,1841.0,901.0,2438.0,3339.0,455.0,360.0,995.0,7820.0,-2453.0999999999995,-317.90000000000066,7442.676,0.39288585209003213,0.4681640625,0.37727910238429174,0.5315359894725967,-0.12324658360128615,-0.015971663987138295,105.06973567034223,Portland,82,41,41
2008.0,SAC,19831.0,-56.199999999999996,-24.4,21.5,14.5,36.1,0.422,510.0,1367.0,2533.0,5191.0,3043.0,6558.0,1812.0,2272.0,829.0,2456.0,3285.0,651.0,334.0,1258.0,8408.0,-11277.599999999999,1413.9,7977.592,0.42398265342141095,0.4879599306492005,0.37307973664959765,0.5562553587873527,-0.5686853915586707,0.07129746356714235,105.39521198878057,Sacramento,82,38,44
2008.0,SAS,19732.0,-63.8,32.3,21.4,33.6,55.2,1.756,594.0,1610.0,2344.0,4814.0,2938.0,6424.0,1350.0,1774.0,771.0,2612.0,3383.0,521.0,337.0,981.0,7820.0,28748.999999999996,-1666.6999999999987,7407.464,0.39631056152442734,0.48691316992106354,0.368944099378882,0.5427118380581187,1.4569734441516318,-0.08446685586863971,105.56919345136203,San Antonio,82,56,26
2008.0,SEA,19830.0,-81.3,-19.6,5.0,15.2,20.3,0.106,313.0,939.0,2812.0,6093.0,3125.0,7032.0,1436.0,1866.0,971.0,2688.0,3659.0,531.0,400.0,1250.0,7999.0,-6459.2,-32672.0,8124.576,0.4033787191124559,0.4615132118824881,0.3333333333333333,0.5092932163849924,-0.32572869389813414,-1.6476046394351993,98.45436857258767,Seattle,82,20,62
2008.0,TOR,19831.0,-23.1,-13.5,28.0,21.400000000000002,49.3,1.216,572.0,1459.0,2576.0,5267.0,3148.0,6726.0,1347.0,1658.0,790.0,2496.0,3286.0,570.0,336.0,918.0,8215.0,1236.7999999999997,13196.2,7576.888,0.4142504160153295,0.4890829694323144,0.39204934886908843,0.550934073008992,0.062367001159800296,0.6654329080732188,108.42182172944882,Toronto,82,41,41
2008.0,UTA,19705.0,-5.9,-5.199999999999999,36.0,22.5,58.5,1.398,407.0,1095.0,2872.0,5497.0,3279.0,6592.0,1745.0,2298.0,942.0,2410.0,3352.0,717.0,355.0,1169.0,8710.0,4607.500000000001,30661.3,7820.928,0.442019791930982,0.5224668000727669,0.37168949771689497,0.5727911699407612,0.23382390256280136,1.5560162395331134,111.36785813652804,Utah,82,54,28
2008.0,WAS,19907.0,-4.6,-8.0,25.9,15.1,41.0,1.026,575.0,1614.0,2411.0,5081.0,2986.0,6695.0,1557.0,1991.0,1007.0,2404.0,3411.0,632.0,391.0,1032.0,8104.0,-11738.2,8791.600000000002,7588.076,0.4070929823680112,0.47451289116315687,0.3562577447335812,0.5351972780489866,-0.5896518812478023,0.4416335962224344,106.79914117887064,Washington,82,43,39
2009.0,ATL,19706.0,-31.900000000000002,-10.7,24.6,21.5,46.1,1.077,597.0,1633.0,2359.0,4818.0,2956.0,6451.0,1537.0,2085.0,870.0,2412.0,3282.0,603.0,376.0,1000.0,8046.0,2481.1000000000004,6938.500000000002,7490.0599999999995,0.40830203998782094,0.4896222498962225,0.3655848132271892,0.5459801313718039,0.12590581548766874,0.3521008829798032,107.42237044830082,Atlanta,82,47,35
2009.0,BOS,19880.0,-16.3,17.4,27.7,34.4,62.2,1.976,538.0,1355.0,2537.0,4978.0,3075.0,6333.0,1587.0,2075.0,869.0,2586.0,3455.0,621.0,387.0,1230.0,8275.0,28591.2,10221.899999999998,7598.7,0.41624748490945673,0.5096424266773805,0.3970479704797048,0.5710046922439966,1.4381891348088531,0.5141800804828973,108.90020661428929,Boston,82,62,20
2009.0,CHA,19927.0,-73.9,-2.2,13.3,25.3,38.7,1.275,490.0,1339.0,2376.0,4960.0,2866.0,6299.0,1455.0,1965.0,886.0,2366.0,3252.0,580.0,397.0,1221.0,7677.0,9776.7,-16896.8,7490.74,0.38525618507552567,0.4790322580645161,0.3659447348767737,0.5358339382433414,0.49062578411200886,-0.8479349626135394,102.48653671065877,Charlotte,82,35,47
2009.0,CHI,19930.0,-25.3,-25.5,22.3,19.1,41.4,1.107,493.0,1293.0,2633.0,5553.0,3126.0,6846.0,1633.0,2052.0,970.0,2481.0,3451.0,615.0,453.0,1137.0,8378.0,-3286.7,2101.3999999999996,7907.6720000000005,0.42037129954841945,0.47415811273185665,0.38128383604021654,0.5405942536211684,-0.16491219267436025,0.10543903662819867,105.94774290081834,Chicago,82,41,41
2009.0,CLE,19782.0,-33.900000000000006,3.0999999999999996,33.9,34.1,68.0,1.6840000000000002,656.0,1670.0,2366.0,4784.0,3022.0,6454.0,1523.0,2012.0,886.0,2574.0,3460.0,593.0,435.0,982.0,8223.0,26782.6,19780.200000000004,7427.232,0.4156809220503488,0.4945652173913043,0.39281437125748503,0.5602048157312434,1.35388737235871,0.9999090081892632,110.71419338994662,Cleveland,82,66,16
2009.0,DAL,19805.0,-27.6,-5.9,27.8,20.3,47.8,1.081,571.0,1632.0,2557.0,5138.0,3128.0,6770.0,1516.0,1852.0,909.0,2595.0,3504.0,591.0,429.0,1001.0,8343.0,-1455.8000000000009,10105.199999999997,7669.472,0.4212572582681141,0.4976644608797197,0.34987745098039214,0.5499757412114628,-0.07350669022974,0.5102347891946477,108.78193440174239,Dallas,82,50,32
2009.0,DEN,19731.0,-42.4,2.6999999999999984,26.1,23.3,49.4,1.025,548.0,1477.0,2510.0,5033.0,3058.0,6510.0,1891.0,2487.0,905.0,2507.0,3412.0,710.0,492.0,1226.0,8555.0,5917.299999999998,8666.9,7915.332,0.4335816735086919,0.4987085237432943,0.3710223425863236,0.562512164202265,0.2998986366631189,0.43925295220718663,108.0813792775843,Denver,82,54,28
2009.0,DET,19907.0,-20.2,-3.8,20.0,20.8,40.8,1.188,377.0,1079.0,2604.0,5480.0,2981.0,6559.0,1388.0,1849.0,949.0,2448.0,3397.0,493.0,377.0,921.0,7727.0,882.3999999999996,-3236.1999999999985,7337.164,0.3881549203797659,0.4751824817518248,0.3493975903614458,0.5240377833479822,0.044326116441452734,-0.16256593158185556,105.31317004771871,Detroit,82,39,43
2009.0,GSW,19881.0,-19.4,-27.8,23.8,8.3,32.1,0.831,550.0,1475.0,2681.0,5580.0,3231.0,7055.0,1893.0,2392.0,953.0,2492.0,3445.0,638.0,527.0,1166.0,8905.0,-23255.4,4839.5,8310.912,0.44791509481414415,0.48046594982078855,0.3728813559322034,0.549184210136812,-1.1697298928625322,0.24342336904582265,107.14828890018327,Golden State,82,29,53
2009.0,HOU,19805.0,-29.4,10.299999999999999,22.9,30.3,53.0,1.603,621.0,1656.0,2338.0,4870.0,2959.0,6526.0,1531.0,1903.0,862.0,2662.0,3524.0,548.0,355.0,1093.0,8070.0,20308.199999999997,-204.79999999999927,7586.708,0.4074728603887907,0.48008213552361395,0.375,0.5479865060869282,1.0254077253218883,-0.01034082302448873,106.37024648899101,Houston,82,53,29
2009.0,IND,19828.0,-10.0,-3.0999999999999996,20.8,18.2,38.9,1.2,652.0,1725.0,2568.0,5355.0,3220.0,7080.0,1525.0,1890.0,924.0,2661.0,3585.0,573.0,434.0,1146.0,8617.0,-4101.0999999999985,666.4999999999982,8126.04,0.4345874520879564,0.47955182072829133,0.3779710144927536,0.5445801102179079,-0.20683377042566062,0.033614081097437874,106.04181126354288,Indiana,82,36,46
2009.0,LAC,19882.0,-54.7,-21.599999999999998,6.5,11.7,18.8,0.414,535.0,1513.0,2420.0,5183.0,2955.0,6696.0,1354.0,1839.0,890.0,2377.0,3267.0,572.0,482.0,1165.0,7799.0,-15255.599999999999,-29401.9,7772.804,0.39226435972236195,0.4669110553733359,0.3536021150033047,0.5195758651381183,-0.7673071119605672,-1.4788200382255308,100.33702123455062,L.A. Clippers,82,19,63
2009.0,LAL,19780.0,-26.700000000000003,7.199999999999999,32.1,28.3,60.8,1.398,547.0,1516.0,2760.0,5465.0,3307.0,6981.0,1607.0,2087.0,1015.0,2587.0,3602.0,718.0,420.0,1076.0,8768.0,17171.8,19053.8,7951.932,0.44327603640040447,0.505032021957914,0.3608179419525066,0.554987289980859,0.8681395348837209,0.9632861476238624,110.26251230518571,L.A. Lakers,82,65,17
2009.0,MEM,19804.0,-32.7,-1.2999999999999996,12.0,17.1,29.1,0.903,398.0,1106.0,2467.0,5205.0,2865.0,6311.0,1570.0,2077.0,847.0,2337.0,3184.0,615.0,385.0,1164.0,7698.0,-6181.7,-21773.0,7533.572,0.3887093516461321,0.4739673390970221,0.35985533453887886,0.5327424123307238,-0.3121440113108463,-1.099424358715411,102.18260341840497,Memphis,82,24,58
2009.0,MIA,19955.0,-44.8,-2.5999999999999996,21.900000000000002,22.1,44.1,1.172,582.0,1631.0,2452.0,5015.0,3034.0,6646.0,1411.0,1871.0,828.0,2411.0,3239.0,651.0,451.0,979.0,8061.0,3532.7,-2364.0000000000023,7612.756,0.40395890754196945,0.4889332003988036,0.35683629675045986,0.5396131333308342,0.17703332498120772,-0.11846654973690816,105.88806471664138,Miami,82,43,39
2009.0,MIL,19782.0,-15.1,-2.3,17.8,20.9,38.7,1.492,511.0,1408.0,2498.0,5347.0,3009.0,6755.0,1613.0,2067.0,973.0,2367.0,3340.0,609.0,308.0,1117.0,8142.0,2484.7000000000007,-6508.4,7800.2119999999995,0.41158629056718227,0.4671778567420984,0.36292613636363635,0.5311514936434044,0.12560408452128202,-0.32900616722272774,104.38177834140919,Milwaukee,82,34,48
2009.0,MIN,19806.0,-11.100000000000001,-20.1,15.299999999999999,12.5,27.7,1.276,543.0,1539.0,2443.0,5227.0,2986.0,6766.0,1504.0,1957.0,975.0,2442.0,3417.0,512.0,322.0,1106.0,8019.0,-14173.1,-10456.0,7750.252,0.40487730990608906,0.46738090682992156,0.35282651072124754,0.5256926635094952,-0.7155962839543573,-0.5279208320710895,103.46760337599345,Minnesota,82,24,58
2009.0,NJN,19829.0,-28.3,-12.8,22.6,14.0,36.4,0.78,652.0,1735.0,2273.0,4801.0,2925.0,6536.0,1542.0,1980.0,850.0,2415.0,3265.0,559.0,391.0,1015.0,8044.0,-13691.300000000001,1548.000000000001,7564.28,0.4056684653789904,0.4734430327015205,0.37579250720461094,0.5429852035857005,-0.6904685057239397,0.07806747692773215,106.34191225073636,New Jersey,82,34,48
2009.0,NOH,19757.0,-26.5,-0.8,24.6,23.5,47.9,1.205,556.0,1526.0,2355.0,4840.0,2911.0,6366.0,1479.0,1833.0,802.0,2453.0,3255.0,593.0,338.0,960.0,7857.0,4628.5,2805.2999999999997,7323.188,0.397681834286582,0.4865702479338843,0.36435124508519,0.547715447290492,0.2342713974793744,0.1419901806954497,107.28933901464772,New Orleans,82,49,33
2009.0,NYK,19807.0,-89.1,-55.3,20.0,14.0,34.300000000000004,0.585,823.0,2284.0,2334.0,4807.0,3157.0,7091.0,1490.0,1900.0,911.0,2545.0,3456.0,610.0,204.0,1140.0,8627.0,-11774.4,135.79999999999995,8148.4,0.4355530872923714,0.48554191803619723,0.36033274956217165,0.5441528951684118,-0.5944565052759125,0.006856161962942392,105.87354572676846,New York,82,32,50
2009.0,OKC,19805.0,-19.499999999999996,-27.299999999999997,9.1,17.2,26.2,2.214,328.0,949.0,2671.0,5767.0,2999.0,6716.0,1626.0,2069.0,999.0,2497.0,3496.0,608.0,371.0,1272.0,7952.0,-4239.2,-26865.299999999996,7891.084,0.40151476899772787,0.46315241893532166,0.34562697576396206,0.5213496346881081,-0.21404695783892955,-1.3564907851552637,100.77195984734163,Oklahoma City,82,23,59
2009.0,ORL,19730.0,-20.5,13.4,24.5,35.1,59.599999999999994,1.915,817.0,2147.0,2112.0,4269.0,2929.0,6416.0,1611.0,2253.0,819.0,2728.0,3547.0,570.0,439.0,1107.0,8286.0,29998.5,2489.2000000000007,7686.308,0.41996958945767865,0.4947294448348559,0.3805309734513274,0.5593115998768786,1.5204510897110999,0.1261632032437912,107.80208131133959,Orlando,82,59,23
2009.0,PHI,19756.0,-9.6,-0.5000000000000002,21.5,21.3,42.9,1.254,341.0,1072.0,2656.0,5460.0,2997.0,6532.0,1652.0,2216.0,1039.0,2336.0,3375.0,658.0,415.0,1107.0,7987.0,1280.5,-457.0000000000023,7566.176,0.40428224336910307,0.48644688644688644,0.3180970149253731,0.5319673266693663,0.06481575217655396,-0.023132212998582823,105.56191132746581,Philadelphia,82,41,41
2009.0,PHO,19754.0,-31.099999999999998,-21.0,33.3,12.2,45.7,0.47700000000000004,553.0,1445.0,2820.0,5250.0,3373.0,6695.0,1675.0,2251.0,900.0,2520.0,3420.0,589.0,420.0,1263.0,8974.0,-16829.5,24310.4,8039.436,0.4542877391920624,0.5371428571428571,0.38269896193771624,0.5838312445351209,-0.8519540346258986,1.2306570821099525,111.62474581550248,Phoenix,82,46,36
2009.0,POR,19830.0,-16.299999999999997,-17.6,36.6,21.4,58.1,1.33,596.0,1555.0,2422.0,4939.0,3018.0,6494.0,1521.0,1988.0,1060.0,2360.0,3420.0,550.0,402.0,994.0,8153.0,-119.00000000000034,26472.9,7294.768,0.41114473020675746,0.49038266855638796,0.3832797427652733,0.55321684091674,-0.006001008572869407,1.3349924357034797,111.76503488527668,Portland,82,54,28
2009.0,SAC,19904.0,-45.1,-45.1,15.2,5.0,20.2,0.744,586.0,1594.0,2404.0,5091.0,2990.0,6685.0,1682.0,2107.0,840.0,2366.0,3206.0,569.0,349.0,1213.0,8248.0,-31120.5,-12962.7,7976.652,0.41438906752411575,0.47220585346690236,0.36762860727728985,0.5417704490756797,-1.5635299437299035,-0.6512610530546624,103.40177808935378,Sacramento,82,17,65
2009.0,SAS,19907.0,-11.899999999999999,-7.8,23.0,29.7,52.6,2.4530000000000003,625.0,1620.0,2417.0,4914.0,3042.0,6534.0,1249.0,1641.0,728.0,2638.0,3366.0,474.0,329.0,913.0,7958.0,18727.5,-1178.4000000000005,7434.476,0.3997588787863566,0.49185999185999185,0.38580246913580246,0.5483707366552555,0.9407494851057417,-0.05919525794946504,107.04184128108021,San Antonio,82,54,28
2009.0,TOR,19805.0,-50.2,-19.4,18.4,15.8,34.5,0.571,479.0,1289.0,2575.0,5384.0,3054.0,6673.0,1534.0,1861.0,802.0,2513.0,3315.0,523.0,390.0,1054.0,8121.0,-7863.099999999999,-4785.1,7736.396,0.41004796768492807,0.4782689450222883,0.3716058960434445,0.5419896847770375,-0.397026003534461,-0.24161070436758397,104.97135875671307,Toronto,82,33,49
2009.0,UTA,19880.0,-15.9,3.7999999999999994,25.5,22.6,48.0,1.398,392.0,1122.0,2751.0,5501.0,3143.0,6623.0,1814.0,2352.0,940.0,2423.0,3363.0,719.0,374.0,1169.0,8492.0,4843.299999999999,7115.199999999999,7877.472,0.4271629778672032,0.5000908925649882,0.3493761140819964,0.5544615481046974,0.24362676056338026,0.357907444668008,107.80108136214258,Utah,82,48,34
2009.0,WAS,19706.0,-24.6,-26.7,13.8,7.7,21.4,0.713,395.0,1198.0,2599.0,5457.0,2994.0,6655.0,1494.0,1948.0,956.0,2330.0,3286.0,619.0,365.0,1108.0,7877.0,-24463.1,-12371.500000000002,7656.3279999999995,0.39972597178524305,0.4762690122778083,0.3297161936560935,0.5242860870167143,-1.2414036334111438,-0.627803714604689,102.8822171672896,Washington,82,19,63
2010.0,ATL,19856.0,-20.1,-9.6,32.1,21.9,54.2,1.33,524.0,1455.0,2657.0,5346.0,3181.0,6801.0,1452.0,1914.0,969.0,2451.0,3420.0,592.0,413.0,941.0,8338.0,2433.5999999999985,20375.5,7607.504,0.41992344883158744,0.49700710811821924,0.36013745704467354,0.545455021221589,0.12256244963738913,1.0261633763094278,109.60230845754403,Atlanta,82,53,29
2010.0,BOS,19780.0,-45.8,-3.9,22.7,29.3,51.9,1.0080000000000002,499.0,1433.0,2540.0,4861.0,3039.0,6294.0,1559.0,2090.0,716.0,2449.0,3165.0,701.0,402.0,1152.0,8136.0,17061.1,457.5999999999999,7641.24,0.411324570273003,0.5225262291709525,0.34822051639916257,0.5639347898414107,0.8625429726996966,0.023134479271991908,106.47486533599259,Boston,82,50,32
2010.0,CHA,19879.0,-49.5,8.1,15.0,31.3,46.5,1.596,460.0,1331.0,2398.0,4975.0,2858.0,6306.0,1637.0,2180.0,858.0,2490.0,3348.0,632.0,446.0,1220.0,7813.0,21032.0,-15244.800000000001,7618.48,0.39302781830071937,0.48201005025125626,0.3456048084147258,0.5377002697792215,1.0580009054781427,-0.7668796217113537,102.55326521825877,Charlotte,82,44,38
