season,team,min_tot,fgm,fga,fg_pct,fgm_3,fga_3,pct_3fg,fgm_2,fga_2,pct_2fg,ft,fta,ft_pct,ts_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,poss_tot,off_rtg,obpm_norm,dbpm_norm
1988.0,CLE,19780.0,3313.0,6755.0,0.4904515173945226,127.0,336.0,0.37797619047619047,3186.0,6419.0,0.4963389936127123,1813.0,2438.0,0.743642329778507,0.547158048576086,1015.0,2289.0,3304.0,2070.0,733.0,526.0,1404.0,1836.0,8566.0,8216.720000000001,104.25084461926411,-0.18163296258847325,0.5085237613751264
1988.0,DAL,19755.0,3413.0,7191.0,0.474621054095397,154.0,526.0,0.29277566539923955,3259.0,6665.0,0.4889722430607652,1980.0,2510.0,0.7888446215139442,0.5400583455891217,1341.0,2495.0,3836.0,1984.0,645.0,446.0,1232.0,1734.0,8960.0,8186.4,109.4498192123522,0.9353885092381675,-0.09878005568210582
1988.0,DEN,19780.0,3770.0,7961.0,0.47355859816605955,192.0,562.0,0.3416370106761566,3578.0,7399.0,0.4835788620083795,1841.0,2289.0,0.8042813455657493,0.533721521471517,1163.0,2442.0,3605.0,2300.0,832.0,401.0,1164.0,1982.0,9573.0,8969.16,106.73240303439788,0.3569312436804852,0.3615520728008089
1988.0,DET,19780.0,3461.0,7018.0,0.49316044457110286,58.0,202.0,0.2871287128712871,3403.0,6816.0,0.4992664319248826,1977.0,2612.0,0.7568912710566615,0.5483465731553222,1181.0,2482.0,3663.0,2011.0,588.0,394.0,1331.0,1957.0,8957.0,8317.279999999999,107.69145682242274,0.5925025278058645,0.7563700707785642
1988.0,GSW,19780.0,3463.0,7404.0,0.467720151269584,91.0,312.0,0.2916666666666667,3372.0,7092.0,0.4754653130287648,1754.0,2204.0,0.7958257713248639,0.5237193327728523,1140.0,2252.0,3392.0,2005.0,741.0,283.0,1376.0,2155.0,8771.0,8609.76,101.87275835795656,-0.8313650151668353,-1.1692669362992922
1988.0,HOU,19680.0,3465.0,7354.0,0.4711721512102257,69.0,291.0,0.23711340206185566,3396.0,7063.0,0.48081551748548773,1936.0,2483.0,0.779701973419251,0.5289160506338705,1239.0,2530.0,3769.0,1936.0,712.0,502.0,1343.0,1865.0,8935.0,8550.52,104.49656862974415,-0.3676981707317073,0.5410518292682928
1988.0,IND,19705.0,3436.0,7154.0,0.4802907464355605,163.0,485.0,0.33608247422680415,3273.0,6669.0,0.4907782276203329,1546.0,1982.0,0.7800201816347124,0.5345698024440324,1078.0,2457.0,3535.0,1977.0,619.0,345.0,1296.0,2038.0,8581.0,8244.08,104.0868113846542,-0.25320984521695,0.1834914996193859
1988.0,LAC,19805.0,3190.0,7194.0,0.4434250764525994,79.0,317.0,0.24921135646687698,3111.0,6877.0,0.45237749018467355,1644.0,2305.0,0.7132321041214751,0.49359177407957894,1191.0,2350.0,3541.0,1885.0,721.0,520.0,1501.0,1908.0,8103.0,8518.2,95.12573078819469,-2.682453925776319,0.25373895480939146
1988.0,LAL,19805.0,3576.0,7078.0,0.5052274653857022,142.0,478.0,0.29707112970711297,3434.0,6600.0,0.5203030303030303,1956.0,2480.0,0.7887096774193548,0.5661509082896734,1073.0,2491.0,3564.0,2347.0,672.0,404.0,1301.0,1715.0,9250.0,8397.2,110.15576620778354,1.045261297652108,0.0674678111587983
1988.0,MIL,19780.0,3366.0,7079.0,0.4754908885435796,133.0,410.0,0.32439024390243903,3233.0,6669.0,0.48478032688559003,1832.0,2364.0,0.7749576988155669,0.5355849619911419,1117.0,2335.0,3452.0,2194.0,671.0,380.0,1252.0,1989.0,8697.0,8254.16,105.3650522887853,0.0648685540950455,0.1779726996966633
1988.0,NJN,19780.0,3208.0,6857.0,0.467843080064168,137.0,455.0,0.3010989010989011,3071.0,6402.0,0.4796938456732271,1682.0,2308.0,0.7287694974003466,0.5230218532312397,1075.0,2262.0,3337.0,1795.0,727.0,385.0,1472.0,2042.0,8235.0,8269.52,99.58256343778115,-1.429241658240647,-0.22358948432760367
1988.0,NYK,19805.0,3363.0,7232.0,0.46501659292035397,179.0,567.0,0.31569664902998235,3184.0,6665.0,0.47771942985746435,1750.0,2306.0,0.7588898525585429,0.5247591746456739,1286.0,2194.0,3480.0,2012.0,789.0,445.0,1492.0,2361.0,8655.0,8452.64,102.39404493743967,-0.45908104014137846,0.4791517293612724
1988.0,PHI,19905.0,3214.0,6785.0,0.4736919675755343,152.0,471.0,0.3227176220806794,3062.0,6314.0,0.484954070319924,2087.0,2731.0,0.764188941779568,0.5425936313643784,1219.0,2307.0,3526.0,1897.0,672.0,465.0,1394.0,1866.0,8667.0,8161.64,106.19189280585765,0.2877869881939214,-0.47578497864858077
1988.0,PHO,19730.0,3551.0,7302.0,0.4863051218844152,118.0,357.0,0.33053221288515405,3433.0,6945.0,0.4943124550035997,1681.0,2200.0,0.764090909090909,0.5381499395405078,1113.0,2379.0,3492.0,2332.0,675.0,353.0,1385.0,2045.0,8901.0,8542.0,104.20276281901194,-0.29508362899138363,-0.8358844399391789
1988.0,POR,19730.0,3661.0,7460.0,0.4907506702412869,117.0,380.0,0.3078947368421053,3544.0,7080.0,0.5005649717514125,2079.0,2701.0,0.7697149203998519,0.5502726503276891,1251.0,2491.0,3742.0,2307.0,726.0,347.0,1335.0,2091.0,9518.0,8732.44,108.99588202151975,0.7661074505828687,0.004581855043081584
1988.0,SAC,19780.0,3458.0,7337.0,0.47130979964563174,144.0,450.0,0.32,3314.0,6887.0,0.4811964570930739,1795.0,2324.0,0.7723752151462995,0.5296331385862414,1232.0,2461.0,3693.0,2116.0,582.0,493.0,1412.0,1895.0,8855.0,8539.56,103.69386713132762,-0.3701365015166835,-1.029241658240647
1988.0,SAS,19805.0,3706.0,7559.0,0.4902764915994179,133.0,412.0,0.32281553398058255,3573.0,7147.0,0.4999300405764657,1769.0,2412.0,0.7334162520729685,0.5402376720941778,1184.0,2335.0,3519.0,2344.0,739.0,468.0,1400.0,1991.0,9314.0,8836.28,105.40634746748631,0.04220651350669021,-1.167760666498359
1988.0,SEA,19855.0,3544.0,7443.0,0.4761520892113395,221.0,638.0,0.3463949843260188,3323.0,6805.0,0.48831741366642173,1826.0,2442.0,0.7477477477477478,0.5362501584975838,1313.0,2314.0,3627.0,2146.0,775.0,447.0,1334.0,2380.0,9135.0,8538.48,106.9862551648537,0.45239989926970536,-0.16133467640392843
1988.0,UTA,19705.0,3484.0,7092.0,0.4912577552171461,129.0,404.0,0.3193069306930693,3355.0,6688.0,0.5016447368421053,1802.0,2404.0,0.7495840266222962,0.5459669978011622,1066.0,2553.0,3619.0,2407.0,771.0,627.0,1462.0,1986.0,8899.0,8545.76,104.13351182340716,-0.45380867800050734,1.1397005836082212
1988.0,WSB,19880.0,3355.0,7164.0,0.4683137911781128,29.0,138.0,0.21014492753623187,3326.0,7026.0,0.47338457159123254,1914.0,2476.0,0.7730210016155089,0.5242056645471463,1229.0,2297.0,3526.0,1875.0,698.0,502.0,1371.0,1922.0,8653.0,8395.44,103.06785588367018,-0.31161468812877263,0.2609557344064386
1989.0,ATL,19805.0,3412.0,7230.0,0.4719225449515906,110.0,397.0,0.2770780856423174,3302.0,6833.0,0.48324308502853797,2168.0,2709.0,0.8002953119232189,0.5403730248065771,1372.0,2316.0,3688.0,1990.0,817.0,474.0,1276.0,1880.0,9102.0,8325.96,109.32072697923124,1.0776420095935368,0.17581418833627868
1989.0,BOS,19780.0,3520.0,7143.0,0.49279014419711603,78.0,309.0,0.2524271844660194,3442.0,6834.0,0.5036581796897863,1840.0,2349.0,0.7833120476798637,0.5477853767354487,1179.0,2442.0,3621.0,2189.0,639.0,418.0,1316.0,1876.0,8958.0,8313.56,107.75167317009802,0.7241152679474216,-0.3941860465116279
1989.0,CHH,19780.0,3426.0,7430.0,0.4611036339165545,134.0,430.0,0.3116279069767442,3292.0,7000.0,0.4702857142857143,1580.0,2060.0,0.7669902912621359,0.5137709322969147,1138.0,2200.0,3338.0,2323.0,705.0,264.0,1295.0,2068.0,8566.0,8493.4,100.85478135964397,-0.9887360970677452,-0.8537815975733063
1989.0,CHI,19780.0,3448.0,6968.0,0.49483352468427094,174.0,530.0,0.3283018867924528,3274.0,6438.0,0.5085430257844051,1656.0,2106.0,0.7863247863247863,0.5526534458822695,1018.0,2453.0,3471.0,2213.0,722.0,376.0,1302.0,1855.0,8726.0,8178.64,106.69255524145824,0.34740647118301327,0.15438321536905972
1989.0,CLE,19755.0,3466.0,6904.0,0.5020278099652375,170.0,474.0,0.35864978902953587,3296.0,6430.0,0.512597200622084,1821.0,2438.0,0.7469237079573421,0.5593151069612572,1033.0,2475.0,3508.0,2260.0,791.0,586.0,1290.0,1592.0,8923.0,8233.720000000001,108.3714287102306,0.6254416603391546,1.2769577322196912
1989.0,DAL,19780.0,3244.0,6917.0,0.468989446291745,211.0,681.0,0.30983847283406757,3033.0,6236.0,0.48636946760744065,1785.0,2263.0,0.7887759611135661,0.5360988383261381,1048.0,2397.0,3445.0,1867.0,579.0,476.0,1208.0,1739.0,8484.0,8072.72,105.09468927449484,-0.05222952477249749,-0.4027047522750253
1989.0,DEN,19880.0,3813.0,8140.0,0.46842751842751845,228.0,676.0,0.33727810650887574,3585.0,7464.0,0.4803054662379421,1821.0,2314.0,0.7869490060501296,0.5282174585287874,1206.0,2513.0,3719.0,2282.0,811.0,436.0,1204.0,2088.0,9675.0,9156.16,105.66656764407787,0.2123440643863179,-0.046664989939637816
1989.0,DET,19830.0,3395.0,6879.0,0.4935310364878616,120.0,400.0,0.3,3275.0,6479.0,0.505479240623553,1830.0,2379.0,0.7692307692307693,0.5513666828165374,1154.0,2546.0,3700.0,2027.0,522.0,406.0,1316.0,1939.0,8740.0,8087.76,108.06453208304895,0.682481089258699,0.8948915784165404
1989.0,GSW,19905.0,3730.0,7977.0,0.46759433370941456,194.0,629.0,0.30842607313195547,3536.0,7348.0,0.4812193794229722,1904.0,2384.0,0.7986577181208053,0.5294727652238654,1323.0,2561.0,3884.0,2009.0,831.0,643.0,1474.0,1946.0,9558.0,9176.96,104.15213752702421,-0.18669178598342126,0.053850791258477866
1989.0,HOU,19855.0,3412.0,7196.0,0.4741523068371317,164.0,523.0,0.3135755258126195,3248.0,6673.0,0.48673759928068333,1909.0,2527.0,0.7554412346656114,0.5354554952647366,1211.0,2554.0,3765.0,2016.0,789.0,501.0,1534.0,2026.0,8897.0,8630.880000000001,103.08334723689819,-0.5117250062956433,0.533523042054898
1989.0,IND,19855.0,3385.0,6945.0,0.48740100791936647,202.0,615.0,0.3284552845528455,3183.0,6330.0,0.5028436018957346,1795.0,2275.0,0.789010989010989,0.551661213189026,1065.0,2497.0,3562.0,2012.0,563.0,418.0,1525.0,2105.0,8767.0,8406.0,104.2945515108256,-0.14127927474187865,-0.5466129438428607
1989.0,LAC,19855.0,3526.0,7428.0,0.4746903607969844,54.0,234.0,0.23076923076923078,3472.0,7194.0,0.48262440922991384,1606.0,2220.0,0.7234234234234235,0.518275271273558,1156.0,2384.0,3540.0,2208.0,815.0,530.0,1641.0,1937.0,8712.0,8889.8,97.99995500461203,-1.6458574666330898,-0.49280785696298157
1989.0,LAL,19805.0,3584.0,7143.0,0.5017499650007,227.0,667.0,0.3403298350824588,3357.0,6476.0,0.5183755404570722,2011.0,2508.0,0.8018341307814992,0.5703011694629977,1094.0,2612.0,3706.0,2282.0,724.0,421.0,1322.0,1672.0,9406.0,8474.52,110.99153698380556,1.417344105023984,0.06043423377934863
1989.0,MIA,19855.0,3221.0,7116.0,0.45264193367060146,97.0,298.0,0.32550335570469796,3124.0,6818.0,0.4581988853036081,1477.0,2103.0,0.7023300047551118,0.4984256316127203,1309.0,2211.0,3520.0,1958.0,744.0,408.0,1688.0,2124.0,8016.0,8420.32,95.1982822505558,-2.3045933014354065,-0.3788919667590028
1989.0,MIL,19755.0,3399.0,7167.0,0.4742570113017999,179.0,567.0,0.31569664902998235,3220.0,6600.0,0.48787878787878786,1955.0,2382.0,0.8207388748950462,0.543634389439908,1133.0,2272.0,3405.0,2071.0,821.0,323.0,1280.0,1953.0,8932.0,8362.08,106.81552915064195,0.5995849152113388,0.3427284231840041
1989.0,NJN,19805.0,3333.0,7226.0,0.4612510379186272,187.0,568.0,0.32922535211267606,3146.0,6658.0,0.4725142685491138,1653.0,2260.0,0.7314159292035398,0.5173714174492726,1204.0,2419.0,3623.0,1793.0,773.0,431.0,1408.0,1966.0,8506.0,8424.4,100.96861497554723,-1.1739156778591266,-0.1511991921232012
1989.0,NYK,19805.0,3701.0,7611.0,0.486269872552884,386.0,1147.0,0.3365300784655623,3315.0,6464.0,0.5128403465346535,1779.0,2366.0,0.7519019442096365,0.5528753912372111,1322.0,2265.0,3587.0,2083.0,900.0,446.0,1553.0,2053.0,9567.0,8883.04,107.69961634755668,0.7290987124463519,0.07932340318101495
1989.0,PHI,19780.0,3500.0,7201.0,0.4860436050548535,204.0,646.0,0.3157894736842105,3296.0,6555.0,0.5028222730739893,1970.0,2504.0,0.786741214057508,0.552466890527969,1143.0,2356.0,3499.0,2110.0,689.0,354.0,1190.0,1721.0,9174.0,8349.76,109.87142145402981,1.3032861476238624,-0.8910414560161779
1989.0,PHO,19755.0,3754.0,7545.0,0.4975480450629556,168.0,481.0,0.3492723492723493,3586.0,7064.0,0.5076443941109853,2051.0,2594.0,0.7906707787201234,0.5599008100055719,1095.0,2619.0,3714.0,2280.0,693.0,416.0,1258.0,1933.0,9727.0,8849.36,109.91755335979099,1.2197317134902559,0.3666919767147558
1989.0,POR,19830.0,3695.0,7795.0,0.4740218088518281,216.0,645.0,0.33488372093023255,3479.0,7150.0,0.48657342657342656,1789.0,2416.0,0.7404801324503312,0.5303091880370826,1384.0,2381.0,3765.0,2212.0,828.0,388.0,1419.0,2026.0,9395.0,8893.04,105.64441405863461,0.32540595057992944,-0.08406454866364092
1989.0,SAC,19780.0,3362.0,7351.0,0.45735274112365665,307.0,824.0,0.3725728155339806,3055.0,6527.0,0.46805576834686685,1620.0,2104.0,0.7699619771863118,0.5226078803783123,1141.0,2454.0,3595.0,1970.0,624.0,409.0,1335.0,1877.0,8651.0,8470.76,102.12779018647677,-0.8330030333670374,-0.484206268958544
1989.0,SAS,19755.0,3469.0,7409.0,0.4682143339182076,63.0,293.0,0.2150170648464164,3406.0,7116.0,0.4786396852164137,1651.0,2367.0,0.6975073933248839,0.51192358303907,1295.0,2181.0,3476.0,2037.0,961.0,423.0,1689.0,2153.0,8652.0,8844.48,97.82372734179964,-1.6133788914198937,-0.11361680587193114
1989.0,SEA,19780.0,3564.0,7478.0,0.47659802086119285,293.0,774.0,0.3785529715762274,3271.0,6704.0,0.487917661097852,1775.0,2379.0,0.7461118116855822,0.5393700233203046,1397.0,2238.0,3635.0,2083.0,864.0,494.0,1381.0,2027.0,9196.0,8508.76,108.07685256136028,0.8723710819009101,-0.30351365015166837
1989.0,UTA,19730.0,3182.0,6595.0,0.4824867323730099,114.0,380.0,0.3,3068.0,6215.0,0.4936444086886565,2110.0,2742.0,0.7695113056163384,0.5504083840502059,1050.0,2607.0,3657.0,2108.0,720.0,583.0,1495.0,1894.0,8588.0,8246.48,104.14140336240433,-0.3676786619361378,1.316477445514445
1989.0,WSB,19855.0,3519.0,7591.0,0.4635752865235147,52.0,243.0,0.2139917695473251,3467.0,7348.0,0.4718290691344584,1789.0,2318.0,0.771786022433132,0.5155662809548806,1254.0,2354.0,3608.0,2048.0,694.0,325.0,1272.0,2054.0,8879.0,8628.92,102.89816106766548,-0.35480735331150837,-0.023339209267187043
1990.0,ATL,19730.0,3417.0,7019.0,0.48682148454195756,124.0,411.0,0.30170316301703165,3293.0,6608.0,0.4983353510895884,1943.0,2544.0,0.7637578616352201,0.5468546488481709,1273.0,2187.0,3460.0,1820.0,717.0,353.0,1239.0,1871.0,8901.0,8104.36,109.82977064197543,1.1101267105930055,-1.0076887987835783
1990.0,BOS,19705.0,3563.0,7148.0,0.49846110800223836,106.0,404.0,0.2623762376237624,3457.0,6744.0,0.5126037959667853,1791.0,2153.0,0.8318625174175569,0.5572973026390556,1066.0,2707.0,3773.0,2423.0,539.0,455.0,1242.0,1717.0,9023.0,8271.32,109.08778768080549,0.7478558741436184,0.004719614311088562
1990.0,CHH,19755.0,3270.0,7183.0,0.45524154253097593,205.0,611.0,0.3355155482815057,3065.0,6572.0,0.4663724893487523,1487.0,1967.0,0.7559735638027453,0.5114009104824763,962.0,2211.0,3173.0,2080.0,778.0,262.0,1194.0,1889.0,8232.0,8280.48,99.4145266941047,-1.3844900025310047,-0.2951354087572766
1990.0,CHI,19830.0,3531.0,7090.0,0.49802538787023976,250.0,669.0,0.37369207772795215,3281.0,6421.0,0.5109795981934279,1665.0,2140.0,0.7780373831775701,0.558855022660491,1075.0,2279.0,3354.0,2172.0,814.0,388.0,1201.0,1906.0,8977.0,8157.6,110.04462096695106,0.9524357034795764,-0.28613716591023697
1990.0,CLE,19880.0,3214.0,6977.0,0.46065644259710475,346.0,851.0,0.40658049353701525,2868.0,6126.0,0.4681684622918707,1637.0,2201.0,0.7437528396183553,0.5292973076380918,1128.0,2380.0,3508.0,2106.0,645.0,512.0,1205.0,1666.0,8411.0,8022.4400000000005,104.84341422310419,-0.3884205231388331,0.2575855130784708
1990.0,DAL,19855.0,3246.0,6831.0,0.4751866490996926,157.0,486.0,0.3230452674897119,3089.0,6345.0,0.48684003152088257,1735.0,2261.0,0.767359575409111,0.5356613475358556,1042.0,2419.0,3461.0,1776.0,664.0,398.0,1193.0,1733.0,8384.0,7976.84,105.10427688157215,-0.13404683958700578,0.212666834550491
1990.0,DEN,19805.0,3716.0,8015.0,0.46363069245165317,228.0,677.0,0.33677991137370755,3488.0,7338.0,0.4753338784409921,1737.0,2201.0,0.7891867333030441,0.5230179085072088,1169.0,2532.0,3701.0,2275.0,814.0,329.0,1123.0,2047.0,9397.0,8937.44,105.14196458941262,-0.01870739712193888,0.3824034334763948
1990.0,DET,19805.0,3333.0,6980.0,0.47750716332378224,177.0,541.0,0.32717190388170053,3156.0,6439.0,0.49013822022053116,1713.0,2252.0,0.7606571936056838,0.5367036011080333,1185.0,2458.0,3643.0,1996.0,512.0,418.0,1194.0,1961.0,8556.0,7979.88,107.21965743845772,0.265947992931078,1.110391315324413
1990.0,GSW,19705.0,3489.0,7208.0,0.4840455049944506,243.0,750.0,0.324,3246.0,6458.0,0.5026323939300092,2313.0,2858.0,0.8093072078376488,0.5631077594760865,915.0,2385.0,3300.0,1978.0,756.0,488.0,1401.0,2010.0,9534.0,8951.52,106.50705131642447,0.41330626744481097,-0.9913524486171024
1990.0,HOU,19805.0,3483.0,7250.0,0.4804137931034483,153.0,491.0,0.31160896130346233,3330.0,6759.0,0.49267643142476697,1633.0,2267.0,0.7203352448169387,0.5305863124251287,1217.0,2638.0,3855.0,2194.0,809.0,551.0,1475.0,1934.0,8752.0,8505.48,102.89836670005691,-0.7979247664731128,1.1589548093915678
1990.0,IND,19880.0,3381.0,6807.0,0.49669457910973996,294.0,770.0,0.38181818181818183,3087.0,6037.0,0.5113466953784993,1906.0,2335.0,0.8162740899357601,0.5719646686408659,940.0,2388.0,3328.0,2023.0,552.0,350.0,1302.0,1972.0,8962.0,8196.4,109.34068615489727,0.789361167002012,-0.8231539235412475
1990.0,LAC,19805.0,3319.0,6853.0,0.4843134393696191,56.0,230.0,0.24347826086956523,3263.0,6623.0,0.49267703457647594,1815.0,2458.0,0.7384052074857608,0.5362013077035536,1056.0,2362.0,3418.0,1978.0,782.0,507.0,1514.0,1859.0,8509.0,8392.52,101.3879025608518,-0.9516536228225195,0.2826659934360011
1990.0,LAL,19855.0,3434.0,7010.0,0.4898716119828816,309.0,841.0,0.36741973840665876,3125.0,6169.0,0.5065650834819257,1902.0,2417.0,0.7869259412494828,0.562273022290264,1097.0,2460.0,3557.0,2232.0,655.0,445.0,1188.0,1737.0,9079.0,8164.48,111.20120326095477,1.5475799546713673,0.13151347267690758
1990.0,MIA,19730.0,3383.0,7345.0,0.46058543226684817,88.0,300.0,0.29333333333333333,3295.0,7045.0,0.46770759403832507,1393.0,2028.0,0.6868836291913215,0.5005875697435573,1242.0,2313.0,3555.0,1957.0,736.0,388.0,1498.0,2123.0,8247.0,8493.32,97.09983846128488,-2.149929042067917,-0.13502280790674098
1990.0,MIL,19830.0,3380.0,7146.0,0.4729918835712287,209.0,670.0,0.3119402985074627,3171.0,6476.0,0.4896541074737492,1722.0,2273.0,0.7575890893092829,0.5334441427329821,1108.0,2246.0,3354.0,2046.0,826.0,326.0,1278.0,2086.0,8691.0,8316.119999999999,104.50787145928632,-0.30229954614220883,0.020786686838124024
1990.0,MIN,19855.0,3067.0,6876.0,0.44604421175101805,73.0,294.0,0.24829931972789115,2994.0,6582.0,0.45487693710118504,1596.0,2137.0,0.7468413664014975,0.4991504910264218,1196.0,2053.0,3249.0,1844.0,789.0,344.0,1099.0,1901.0,7803.0,7719.28,101.08455710895316,-0.9307227398640141,-0.057486779148829006
1990.0,NJN,19705.0,3157.0,7415.0,0.42575859743762645,140.0,506.0,0.2766798418972332,3017.0,6909.0,0.43667679837892603,1754.0,2350.0,0.7463829787234042,0.48573795715469287,1363.0,2324.0,3687.0,1475.0,774.0,481.0,1306.0,1952.0,8208.0,8392.0,97.80743565300286,-1.8395432631311848,-0.04201979193098196
1990.0,NYK,19830.0,3434.0,7089.0,0.4844124700239808,236.0,710.0,0.3323943661971831,3198.0,6379.0,0.5013324972566233,1775.0,2349.0,0.7556406981694338,0.5465641374148053,1187.0,2426.0,3613.0,2140.0,714.0,492.0,1374.0,1828.0,8879.0,8309.56,106.85282975271856,0.23080685829551187,-0.08153807362581947
1990.0,ORL,19805.0,3457.0,7525.0,0.4594019933554817,116.0,393.0,0.2951653944020356,3341.0,7132.0,0.46845204711160965,2060.0,2725.0,0.7559633027522936,0.5209766162310867,1304.0,2465.0,3769.0,1993.0,617.0,294.0,1382.0,1975.0,9090.0,8802.0,103.2719836400818,-0.569750063115375,-1.3722847765715729
1990.0,PHI,19805.0,3437.0,7028.0,0.48904382470119523,189.0,543.0,0.34806629834254144,3248.0,6485.0,0.5008481110254434,1976.0,2509.0,0.7875647668393783,0.5557700726516117,1111.0,2406.0,3517.0,1932.0,687.0,365.0,1161.0,1697.0,9039.0,8181.96,110.4747517709693,1.2261348144407977,-0.20693764200959353
1990.0,PHO,19855.0,3544.0,7139.0,0.4964280711584256,176.0,543.0,0.3241252302025783,3368.0,6596.0,0.5106124924196482,2159.0,2716.0,0.7949189985272459,0.5653320598413254,1053.0,2651.0,3704.0,2109.0,668.0,501.0,1257.0,1825.0,9423.0,8538.04,110.36490810537312,1.1690203978846638,0.47188617476706124
1990.0,POR,19880.0,3572.0,7547.0,0.47330064926460846,190.0,565.0,0.336283185840708,3382.0,6982.0,0.4843884273847035,2031.0,2734.0,0.7428675932699341,0.5351453035213876,1355.0,2552.0,3907.0,2085.0,749.0,364.0,1333.0,2048.0,9365.0,8727.96,107.2988418828684,0.5845422535211268,0.958189134808853
1990.0,SAC,19755.0,3305.0,7056.0,0.46839569160997735,216.0,649.0,0.33281972265023113,3089.0,6407.0,0.482128921492118,1515.0,1964.0,0.7713849287169042,0.5265676450980789,952.0,2363.0,3315.0,2052.0,546.0,392.0,1192.0,1863.0,8341.0,8160.16,102.21613301699966,-0.7013515565679576,-0.39821311060491016
1990.0,SAS,19730.0,3388.0,6997.0,0.48420751750750324,54.0,226.0,0.23893805309734514,3334.0,6771.0,0.49239403337763993,1888.0,2535.0,0.7447731755424063,0.5373255756619496,1163.0,2474.0,3637.0,2037.0,799.0,554.0,1354.0,1854.0,8718.0,8303.4,104.993135342149,-0.05613279270146987,0.9229650278763304
1990.0,SEA,19905.0,3466.0,7243.0,0.47853099544387684,231.0,650.0,0.3553846153846154,3235.0,6593.0,0.4906719247686941,1606.0,2167.0,0.7411167512690355,0.5349247481845866,1323.0,2255.0,3578.0,1874.0,701.0,335.0,1298.0,2064.0,8769.0,8171.48,107.31226167108039,0.7900427028384828,-0.4647776940467219
1990.0,UTA,19830.0,3330.0,6593.0,0.5050811466707114,226.0,630.0,0.35873015873015873,3104.0,5963.0,0.5205433506624182,1874.0,2484.0,0.7544283413848631,0.5698702569360236,953.0,2501.0,3454.0,2212.0,677.0,491.0,1376.0,2031.0,8760.0,8108.96,108.02864978986207,0.6038678769541098,0.5785073121533031
1990.0,WSB,19830.0,3598.0,7581.0,0.47460757156048017,37.0,197.0,0.18781725888324874,3561.0,7384.0,0.4822589382448537,1599.0,2093.0,0.7639751552795031,0.5194120857406327,1198.0,2450.0,3648.0,2214.0,561.0,424.0,1178.0,1929.0,8832.0,8481.92,104.12736738851581,-0.2721028744326778,-0.346737266767524
1991.0,ATL,19755.0,3349.0,7223.0,0.46365775993354563,271.0,836.0,0.3241626794258373,3078.0,6387.0,0.48191639267261627,2034.0,2544.0,0.7995283018867925,0.5395955101434127,1235.0,2420.0,3655.0,1864.0,729.0,374.0,1209.0,1768.0,9003.0,8316.36,108.25649683274894,0.694654517843584,-0.5105796001012401
1991.0,BOS,19805.0,3695.0,7214.0,0.5121985029110063,109.0,346.0,0.315028901734104,3586.0,6868.0,0.5221316249271986,1646.0,1997.0,0.8242363545317977,0.5650167805967862,1088.0,2697.0,3785.0,2160.0,672.0,565.0,1308.0,1695.0,9145.0,8312.68,110.01265536505676,1.0696238323655642,0.18372128250441805
1991.0,CHH,19805.0,3286.0,7033.0,0.4672259348784303,131.0,417.0,0.31414868105515587,3155.0,6616.0,0.4768742442563482,1725.0,2214.0,0.7791327913279132,0.5262789803126202,1027.0,2200.0,3227.0,2019.0,759.0,304.0,1254.0,1946.0,8428.0,8234.16,102.3540956211684,-0.6909063367836404,-0.5110275183034587
1991.0,CHI,19755.0,3632.0,7125.0,0.5097543859649123,155.0,424.0,0.36556603773584906,3477.0,6701.0,0.5188777794359051,1605.0,2111.0,0.7603031738512553,0.5602296544257149,1148.0,2342.0,3490.0,2212.0,822.0,438.0,1148.0,1751.0,9024.0,8053.84,112.04593088514298,1.5724727916983043,0.5800303720577069
1991.0,CLE,19830.0,3259.0,6857.0,0.4752807350153128,160.0,479.0,0.33402922755741127,3099.0,6378.0,0.4858889934148636,1665.0,2176.0,0.7651654411764706,0.5338194419561734,1011.0,2329.0,3340.0,2240.0,643.0,450.0,1252.0,1672.0,8343.0,8055.4400000000005,103.56976155244158,-0.4569641956631367,-0.13269793242561778
1991.0,DAL,19805.0,3245.0,6890.0,0.4709724238026125,193.0,600.0,0.32166666666666666,3052.0,6290.0,0.48521462639109697,1512.0,1986.0,0.7613293051359517,0.5277671873711978,984.0,2360.0,3344.0,1821.0,581.0,397.0,1149.0,1840.0,8195.0,7928.84,103.35685926314568,-0.5202878061095684,-0.5495985862156021
1991.0,DEN,19730.0,3901.0,8868.0,0.4398962562020749,300.0,1059.0,0.28328611898017,3601.0,7809.0,0.4611345882955564,1726.0,2263.0,0.7627043747238179,0.4981893241089569,1520.0,2530.0,4050.0,2005.0,856.0,406.0,1308.0,2235.0,9828.0,9651.72,101.82641021496687,-0.568089204257476,-1.5459452610238218
1991.0,DET,19805.0,3194.0,6875.0,0.4645818181818182,131.0,440.0,0.29772727272727273,3063.0,6435.0,0.475990675990676,1686.0,2211.0,0.762550881953867,0.5227553059185712,1206.0,2452.0,3658.0,1825.0,487.0,367.0,1143.0,1869.0,8205.0,7784.84,105.39715652473268,0.014092400908861416,0.7729411764705882
1991.0,GSW,19805.0,3566.0,7346.0,0.48543424993193574,270.0,801.0,0.33707865168539325,3296.0,6545.0,0.5035905271199389,2162.0,2761.0,0.7830496197030061,0.5585900449021357,1113.0,2306.0,3419.0,1954.0,803.0,378.0,1338.0,2207.0,9564.0,8785.84,108.85697895704907,0.9764604897753094,-0.5590557939914164
